Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:

Point (14.0645, 249.8681, 149.8754) connects to:
    Branch Segment 2
    Branch Segment 3

        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
   14.0645   258.6250   137.5347    -0.0000    -0.2581    -0.9661     0.0000    -0.9661     0.2581    -1.0000    -0.0000     0.0000     1.8019  2108.2629
   14.0645   258.3793   137.1369     0.0000    -0.6681    -0.7440     0.0000    -0.7440     0.6681    -1.0000    -0.0000     0.0000     0.3689   890.3507
   14.0645   258.0260   136.7836     0.0000    -0.7175    -0.6966    -0.0000     0.6966    -0.7175     1.0000     0.0000    -0.0000     0.1039   860.6189
   14.0645   257.6728   136.4304    -0.0000    -0.7043    -0.7099     0.0000    -0.7099     0.7043    -1.0000    -0.0000     0.0000     0.0272   898.0649
   14.0645   257.3195   136.0771    -0.0000    -0.7079    -0.7064     0.0000     0.7064    -0.7079     1.0000    -0.0000     0.0000     0.0073   918.2212
   14.0645   256.9662   135.7239     0.0000    -0.7069    -0.7073     0.0000    -0.7073     0.7069    -1.0000    -0.0000     0.0000     0.0019   942.8359
   14.0645   256.6130   135.3706     0.0000    -0.7072    -0.7070     0.0000     0.7070    -0.7072     1.0000    -0.0000     0.0000     0.0003   966.0024
   14.0645   256.2597   135.0173    -0.0000    -0.7070    -0.7072    -0.0000     0.7072    -0.7070     1.0000     0.0000    -0.0000     0.0006   989.4210
   14.0645   255.9065   134.6641     0.0000    -0.7074    -0.7068     0.0000    -0.7068     0.7074    -1.0000    -0.0000     0.0000     0.0028  1012.0850
   14.0645   255.5532   134.3108    -0.0000    -0.7060    -0.7082    -0.0000     0.7082    -0.7060     1.0000     0.0000    -0.0000     0.0108  1036.2379
   14.0645   255.2000   133.9576     0.0000    -0.7112    -0.7030     0.0000    -0.7030     0.7112    -1.0000    -0.0000     0.0000     0.0401  1053.8359
   14.0645   254.8487   133.6024    -0.0000    -0.6795    -0.7337    -0.0000     0.7337    -0.6795     1.0000     0.0000    -0.0000     0.2172  1107.4015
   14.0645   254.5209   133.2254     0.0000    -0.6498    -0.7601     0.0000    -0.7601     0.6498    -1.0000    -0.0000     0.0000     0.0581  1162.0804
   14.0645   254.1931   132.8484    -0.0000    -0.6579    -0.7531    -0.0000     0.7531    -0.6579     1.0000     0.0000    -0.0000     0.0156  1173.4520
   14.0645   253.8653   132.4714     0.0000    -0.6557    -0.7550     0.0000    -0.7550     0.6557    -1.0000    -0.0000     0.0000     0.0042  1196.2019
   14.0645   253.5375   132.0945    -0.0000    -0.6563    -0.7545    -0.0000     0.7545    -0.6563     1.0000     0.0000    -0.0000     0.0011  1215.3961
   14.0645   253.2097   131.7175     0.0000    -0.6561    -0.7546     0.0000    -0.7546     0.6561    -1.0000    -0.0000     0.0000     0.0003  1234.9318
   14.0645   252.8818   131.3405    -0.0000    -0.6562    -0.7546    -0.0007     0.7546    -0.6562     1.0000     0.0005    -0.0004     0.0001  1253.6522
   14.0645   252.5540   130.9635     0.0000    -0.6562    -0.7546     0.0049     0.7546    -0.6562     1.0000    -0.0037     0.0032     0.0000  1271.7818
   14.0645   252.2262   130.5865    -0.0000    -0.6562    -0.7546    -0.0030    -0.7546     0.6562    -1.0000     0.0023    -0.0020     0.0002  1289.1916
   14.0645   251.8984   130.2095     0.0000    -0.6561    -0.7547     0.0030     0.7547    -0.6561     1.0000    -0.0022     0.0019     0.0008  1306.0270
   14.0645   251.5706   129.8325    -0.0000    -0.6565    -0.7543    -0.0030    -0.7543     0.6565    -1.0000     0.0022    -0.0019     0.0029  1321.5365
   14.0645   251.2428   129.4556     0.0000    -0.6550    -0.7556     0.0030     0.7556    -0.6550     1.0000    -0.0022     0.0019     0.0107  1337.8901
   14.0645   250.9150   129.0786    -0.0000    -0.6605    -0.7508    -0.0030    -0.7508     0.6605    -1.0000     0.0022    -0.0019     0.0396  1347.0055
   14.0645   250.5871   128.7016     0.0001    -0.6398    -0.7686     0.0030     0.7686    -0.6398     1.0000    -0.0022     0.0019     0.1513  1378.0499
   14.0645   250.2593   128.3246    -0.0002    -0.7128    -0.7013    -0.0029    -0.7013     0.7128    -1.0000     0.0022    -0.0019     0.5098  1338.3743
   14.0645   249.9315   127.9476     0.0009    -0.3880    -0.9216     0.0028     0.9216    -0.3880     1.0000    -0.0022     0.0019     2.2976   529.5369
   14.0653   249.8979   127.4698     0.0021     0.0684    -0.9977    -0.0021    -0.9977    -0.0685    -1.0000     0.0022    -0.0019     0.0582   489.7962
   14.0664   249.9256   126.9710     0.0020     0.0517    -0.9987     0.0021     0.9987     0.0517     1.0000    -0.0022     0.0019     0.0260   490.0824
   14.0674   249.9532   126.4722     0.0021     0.0564    -0.9984    -0.0021    -0.9984    -0.0564    -1.0000     0.0022    -0.0019     0.0067   490.9831
   14.0684   249.9809   125.9734     0.0021     0.0551    -0.9985     0.0021     0.9985     0.0551     1.0000    -0.0022     0.0019     0.0018   491.7279
   14.0695   250.0086   125.4746     0.0021     0.0555    -0.9985    -0.0012    -0.9985    -0.0555    -1.0000     0.0013    -0.0020     0.0005   492.5164
   14.0705   250.0363   124.9757     0.0021     0.0554    -0.9985    -0.0150     0.9984     0.0553     0.9999     0.0149     0.0029     0.0001   493.2940
   14.0715   250.0640   124.4769     0.0021     0.0554    -0.9985     0.0816     0.9951     0.0554     0.9967    -0.0816    -0.0025     0.0001   494.0764
   14.0725   250.0916   123.9781     0.0021     0.0553    -0.9985    -0.0587    -0.9967    -0.0554    -0.9983     0.0588     0.0012     0.0004   494.8559
   14.0736   250.1193   123.4793     0.0021     0.0556    -0.9984     0.0576     0.9968     0.0557     0.9983    -0.0576    -0.0011     0.0016   495.6551
   14.0746   250.1470   122.9805     0.0020     0.0545    -0.9985    -0.0575    -0.9969    -0.0546    -0.9983     0.0575     0.0011     0.0060   496.5412
   14.0756   250.1747   122.4817     0.0022     0.0586    -0.9983     0.0575     0.9966     0.0586     0.9983    -0.0575    -0.0011     0.0223   497.7348
   14.0767   250.2024   121.9829     0.0014     0.0434    -0.9991    -0.0575    -0.9974    -0.0434    -0.9983     0.0575     0.0011     0.0832   498.4297
   14.0768   250.2148   121.4836    -0.0007     0.0084    -1.0000    -0.0575    -0.9983    -0.0083    -0.9983     0.0575     0.0011     0.0575   499.0455
   14.0762   250.2148   120.9840    -0.0013    -0.0021    -1.0000     0.0575     0.9983    -0.0022     0.9983    -0.0575    -0.0011     0.0154   500.1141
   14.0757   250.2149   120.4845    -0.0011     0.0007    -1.0000    -0.0575    -0.9983    -0.0006    -0.9983     0.0575     0.0011     0.0041   501.2072
   14.0751   250.2149   119.9849    -0.0011    -0.0001    -1.0000     0.0575     0.9983    -0.0001     0.9983    -0.0575    -0.0011     0.0011   502.3008
   14.0745   250.2149   119.4853    -0.0011     0.0001    -1.0000    -0.0576    -0.9983    -0.0001    -0.9983     0.0576     0.0011     0.0003   503.3960
   14.0740   250.2150   118.9857    -0.0011     0.0001    -1.0000     0.0589     0.9983     0.0000     0.9983    -0.0589    -0.0011     0.0001   504.4930
   14.0734   250.2150   118.4861    -0.0011     0.0001    -1.0000    -0.0772    -0.9970    -0.0000    -0.9970     0.0772     0.0011     0.0000   505.5911
   14.0728   250.2151   117.9866    -0.0011     0.0001    -1.0000     0.3232     0.9463    -0.0003     0.9463    -0.3232    -0.0011     0.0000   506.6907
   14.0723   250.2151   117.4870    -0.0011     0.0001    -1.0000    -0.9881    -0.1535     0.0011    -0.1535     0.9881     0.0003     0.0000   507.7920
   14.0717   250.2152   116.9874    -0.0011     0.0001    -1.0000     0.9964    -0.0849    -0.0011    -0.0849    -0.9964     0.0000     0.0000   508.8943
   14.0712   250.2152   116.4878    -0.0011     0.0001    -1.0000    -0.9948     0.1022     0.0011     0.1022     0.9948    -0.0000     0.0001   509.9982
   14.0706   250.2153   115.9882    -0.0011     0.0001    -1.0000     0.9946    -0.1035    -0.0011    -0.1035    -0.9946     0.0000     0.0003   511.1037
   14.0702   250.2153   115.4887    -0.0005     0.0000    -1.0000     0.9946    -0.1036    -0.0005    -0.1036    -0.9946     0.0000     0.0020   512.2105
   14.0700   250.2153   114.9891    -0.0002    -0.0000    -1.0000    -0.9946     0.1036     0.0002     0.1036     0.9946    -0.0000     0.0005   513.3188
   14.0699   250.2153   114.4895    -0.0003     0.0000    -1.0000     0.9946    -0.1036    -0.0003    -0.1036    -0.9946     0.0000     0.0001   514.4284
   14.0698   250.2153   113.9899    -0.0002    -0.0000    -1.0000    -0.9946     0.1035     0.0002     0.1035     0.9946    -0.0000     0.0000   515.0543
   14.0697   250.2153   113.4903    -0.0002    -0.0000    -1.0000     0.9947    -0.1028    -0.0002    -0.1028    -0.9947     0.0000     0.0000   515.0054
   14.0696   250.2153   112.9908    -0.0002    -0.0000    -1.0000    -0.9957     0.0927     0.0002     0.0927     0.9957    -0.0000     0.0000   514.9566
   14.0695   250.2153   112.4912    -0.0002    -0.0000    -1.0000     0.9999     0.0110    -0.0002     0.0110    -0.9999    -0.0000     0.0000   514.9074
   14.0693   250.2153   111.9916    -0.0002    -0.0000    -1.0000    -0.9694    -0.2456     0.0002    -0.2456     0.9694     0.0001     0.0000   514.8584
   14.0692   250.2153   111.4920    -0.0002    -0.0000    -1.0000     0.9532     0.3023    -0.0002     0.3023    -0.9532    -0.0001     0.0000   514.8096
   14.0691   250.2153   110.9924    -0.0002    -0.0000    -1.0000    -0.9517    -0.3070     0.0002    -0.3070     0.9517     0.0001     0.0000   514.7608
   14.0690   250.2153   110.4928    -0.0002     0.0000    -1.0000     0.9516     0.3074    -0.0002     0.3074    -0.9516    -0.0001     0.0001   514.7117
   14.0689   250.2153   109.9933    -0.0003    -0.0000    -1.0000    -0.9516    -0.3074     0.0003    -0.3074     0.9516     0.0001     0.0002   514.6628
   14.0688   250.2153   109.4937    -0.0001     0.0000    -1.0000     0.9516     0.3074    -0.0001     0.3074    -0.9516    -0.0001     0.0009   514.6140
   14.0688   250.2153   108.9941     0.0000     0.0001    -1.0000    -0.9516    -0.3074    -0.0001    -0.3074     0.9516     0.0001     0.0002   514.5649
   14.0688   250.2154   108.4945    -0.0000     0.0001    -1.0000     0.9516     0.3073     0.0000     0.3073    -0.9516    -0.0001     0.0001   514.5160
   14.0688   250.2154   107.9949     0.0000     0.0001    -1.0000    -0.9518    -0.3067    -0.0000    -0.3067     0.9518     0.0001     0.0000   514.4672
   14.0688   250.2154   107.4954     0.0000     0.0001    -1.0000     0.9545     0.2982     0.0000     0.2982    -0.9545    -0.0001     0.0000   514.4181
   14.0688   250.2155   106.9958     0.0000     0.0001    -1.0000    -0.9850    -0.1728    -0.0000    -0.1728     0.9850     0.0001     0.0000   514.3692
   14.0688   250.2155   106.4962     0.0000     0.0001    -1.0000     0.5159    -0.8567    -0.0001    -0.8567    -0.5159    -0.0000     0.0000   514.3204
   14.0688   250.2156   105.9966     0.0000     0.0001    -1.0000    -0.0547     0.9985     0.0001     0.9985     0.0547     0.0000     0.0000   514.2714
   14.0688   250.2156   105.4970     0.0000     0.0001    -1.0000     0.0216    -0.9998    -0.0001    -0.9998    -0.0216    -0.0000     0.0000   514.2226
   14.0688   250.2156   104.9975     0.0000     0.0001    -1.0000    -0.0193     0.9998     0.0001     0.9998     0.0193     0.0000     0.0000   513.1332
   14.0688   250.2157   104.4979     0.0000     0.0001    -1.0000     0.0191    -0.9998    -0.0001    -0.9998    -0.0191    -0.0000     0.0001   510.9992
   14.0688   250.2157   103.9983     0.0000     0.0001    -1.0000    -0.0191     0.9998     0.0001     0.9998     0.0191     0.0000     0.0004   508.8653
   14.0688   250.2157   103.4987     0.0000    -0.0002    -1.0000     0.0191    -0.9998     0.0002    -0.9998    -0.0191    -0.0000     0.0017   506.7319
   14.0688   250.2155   102.9991     0.0000    -0.0006    -1.0000     0.0191    -0.9998     0.0006    -0.9998    -0.0191    -0.0000     0.0001   504.5988
   14.0688   250.2152   102.4995     0.0000    -0.0006    -1.0000    -0.0191     0.9998    -0.0006     0.9998     0.0191     0.0000     0.0000   502.4655
   14.0688   250.2149   102.0000     0.0000    -0.0006    -1.0000     0.0193    -0.9998     0.0006    -0.9998    -0.0193    -0.0000     0.0000   500.3322
   14.0688   250.2146   101.5004     0.0000    -0.0006    -1.0000    -0.0224     0.9997    -0.0006     0.9997     0.0224     0.0000     0.0000   498.1992
   14.0689   250.2143   101.0008     0.0000    -0.0006    -1.0000     0.0102     0.9999    -0.0006     0.9999    -0.0102     0.0000     0.0000   496.0662
   14.0689   250.2140   100.5012     0.0000    -0.0006    -1.0000     0.0020    -1.0000     0.0006    -1.0000    -0.0020    -0.0000     0.0000   492.6092
   14.0689   250.2137   100.0016     0.0000    -0.0006    -1.0000    -0.0025     1.0000    -0.0006     1.0000     0.0025     0.0000     0.0000   488.1767
   14.0689   250.2134    99.5021     0.0000    -0.0006    -1.0000     0.0025    -1.0000     0.0006    -1.0000    -0.0025    -0.0000     0.0000   483.7486
   14.0689   250.2131    99.0025     0.0000    -0.0006    -1.0000    -0.0025     1.0000    -0.0006     1.0000     0.0025     0.0000     0.0001   479.3249
   14.0689   250.2128    98.5029     0.0000    -0.0007    -1.0000     0.0025    -1.0000     0.0007    -1.0000    -0.0025    -0.0000     0.0005   474.6411
   14.0689   250.2125    98.0033     0.0000    -0.0003    -1.0000    -0.0025     1.0000    -0.0003     1.0000     0.0025     0.0000     0.0020   468.3030
   14.0689   250.2122    97.5037     0.0000    -0.0017    -1.0000     0.0025    -1.0000     0.0017    -1.0000    -0.0025    -0.0000     0.0075   461.9905
   14.0689   250.2104    97.0042     0.0000    -0.0054    -1.0000     0.0025    -1.0000     0.0054    -1.0000    -0.0025    -0.0000     0.0072   455.7098
   14.0690   250.2072    96.5046     0.0000    -0.0067    -1.0000    -0.0025     1.0000    -0.0067     1.0000     0.0025     0.0000     0.0019   449.4417
   14.0690   250.2040    96.0050     0.0000    -0.0063    -1.0000     0.0025    -1.0000     0.0063    -1.0000    -0.0025    -0.0000     0.0005   440.4982
   14.0690   250.2008    95.5054     0.0000    -0.0064    -1.0000    -0.0025     1.0000    -0.0064     1.0000     0.0025     0.0000     0.0001   430.7562
   14.0690   250.1976    95.0059     0.0000    -0.0064    -1.0000     0.0025    -1.0000     0.0064    -1.0000    -0.0025    -0.0000     0.0000   421.1146
   14.0690   250.1944    94.5063     0.0000    -0.0064    -1.0000    -0.0028     1.0000    -0.0064     1.0000     0.0028     0.0000     0.0000   411.5742
   14.0690   250.1912    94.0067     0.0000    -0.0064    -1.0000     0.0075    -1.0000     0.0064    -1.0000    -0.0075     0.0000     0.0000   402.1348
   14.0691   250.1880    93.5072     0.0000    -0.0064    -1.0000    -0.0977    -0.9952     0.0064    -0.9952     0.0977    -0.0007     0.0000   392.7965
   14.0691   250.1848    93.0076     0.0000    -0.0064    -1.0000     0.0377     0.9993    -0.0064     0.9993    -0.0377     0.0003     0.0000   383.5592
   14.0691   250.1816    92.5080     0.0000    -0.0064    -1.0000    -0.0361    -0.9993     0.0064    -0.9993     0.0360    -0.0003     0.0000   374.4232
   14.0691   250.1784    92.0084     0.0000    -0.0064    -1.0000     0.0359     0.9993    -0.0064     0.9994    -0.0359     0.0003     0.0001   365.0179
   14.0691   250.1752    91.5089     0.0000    -0.0064    -1.0000    -0.0359    -0.9993     0.0064    -0.9994     0.0359    -0.0003     0.0002   354.1749
   14.0691   250.1718    91.0093     0.0000    -0.0074    -1.0000    -0.0359    -0.9993     0.0074    -0.9994     0.0359    -0.0003     0.0035   343.4588
   14.0691   250.1679    90.5097    -0.0000    -0.0080    -1.0000     0.0359     0.9993    -0.0080     0.9994    -0.0359     0.0003     0.0009   332.9008
   14.0691   250.1640    90.0102    -0.0000    -0.0078    -1.0000    -0.0359    -0.9993     0.0078    -0.9994     0.0359    -0.0003     0.0003   322.4977
   14.0691   250.1600    89.5106    -0.0000    -0.0079    -1.0000     0.0359     0.9993    -0.0079     0.9994    -0.0359     0.0003     0.0001   312.2563
   14.0691   250.1561    89.0110    -0.0000    -0.0079    -1.0000    -0.0354    -0.9993     0.0079    -0.9994     0.0354    -0.0003     0.0000   302.1749
   14.0691   250.1522    88.5115    -0.0000    -0.0079    -1.0000     0.0302     0.9995    -0.0079     0.9995    -0.0302     0.0002     0.0000   292.2540
   14.0691   250.1482    88.0119    -0.0000    -0.0079    -1.0000    -0.0102    -0.9999     0.0079    -0.9999     0.0102    -0.0001     0.0000   282.4893
   14.0691   250.1443    87.5123    -0.0000    -0.0079    -1.0000     0.0015     1.0000    -0.0079     1.0000    -0.0015    -0.0000     0.0000   273.0374
   14.0691   250.1404    87.0128    -0.0000    -0.0079    -1.0000    -0.0007    -1.0000     0.0079    -1.0000     0.0007     0.0000     0.0000   263.7566
   14.0691   250.1364    86.5132    -0.0000    -0.0078    -1.0000     0.0006     1.0000    -0.0078     1.0000    -0.0006    -0.0000     0.0002   254.6353
   14.0691   250.1327    86.0136    -0.0000    -0.0068    -1.0000     0.0006     1.0000    -0.0068     1.0000    -0.0006    -0.0000     0.0038   245.6690
   14.0691   250.1296    85.5141    -0.0000    -0.0061    -1.0000    -0.0006    -1.0000     0.0061    -1.0000     0.0006     0.0000     0.0010   236.8648
   14.0690   250.1264    85.0145    -0.0000    -0.0063    -1.0000     0.0006     1.0000    -0.0063     1.0000    -0.0006    -0.0000     0.0003   228.2249
   14.0690   250.1233    84.5149    -0.0000    -0.0063    -1.0000    -0.0006    -1.0000     0.0063    -1.0000     0.0006     0.0000     0.0001   219.7440
   14.0690   250.1201    84.0154    -0.0000    -0.0063    -1.0000     0.0011     1.0000    -0.0063     1.0000    -0.0011    -0.0000     0.0000   211.4234
   14.0690   250.1170    83.5158    -0.0000    -0.0063    -1.0000    -0.0112    -0.9999     0.0063    -0.9999     0.0112    -0.0001     0.0000   203.2626
   14.0690   250.1139    83.0162    -0.0000    -0.0063    -1.0000     0.0193    -0.9998     0.0063    -0.9998    -0.0193     0.0001     0.0000   195.2619
   14.0690   250.1107    82.5166    -0.0000    -0.0063    -1.0000    -0.0159     0.9999    -0.0063     0.9999     0.0159    -0.0001     0.0000   187.4211
   14.0690   250.1076    82.0171    -0.0000    -0.0063    -1.0000     0.0157    -0.9999     0.0063    -0.9999    -0.0157     0.0001     0.0001   179.7404
   14.0690   250.1044    81.5175    -0.0000    -0.0062    -1.0000    -0.0157     0.9999    -0.0062     0.9999     0.0157    -0.0001     0.0004   172.2194
   14.0690   250.1019    81.0179    -0.0001    -0.0029    -1.0000    -0.0157     0.9999    -0.0029     0.9999     0.0157    -0.0001     0.0128   164.8493
   14.0689   250.1013    80.5184    -0.0001    -0.0006    -1.0000     0.0157    -0.9999     0.0006    -0.9999    -0.0157     0.0001     0.0034   157.6439
   14.0689   250.1008    80.0188    -0.0001    -0.0012    -1.0000    -0.0160     0.9999    -0.0012     0.9999     0.0160    -0.0001     0.0009   151.0954
   14.0688   250.1003    79.5192    -0.0001    -0.0011    -1.0000     0.0192    -0.9998     0.0010    -0.9998    -0.0192     0.0001     0.0002   146.5558
   14.0688   250.0997    79.0196    -0.0001    -0.0011    -1.0000    -0.0669     0.9978    -0.0011     0.9978     0.0669    -0.0002     0.0001   142.1011
   14.0687   250.0992    78.5200    -0.0001    -0.0011    -1.0000     0.9915    -0.1304     0.0000    -0.1304    -0.9915     0.0011     0.0000   137.7308
   14.0687   250.0986    78.0204    -0.0001    -0.0011    -1.0000    -0.6148    -0.7887     0.0009    -0.7887     0.6148    -0.0006     0.0001   134.1077
   14.0685   250.0980    77.5209    -0.0006    -0.0018    -1.0000    -0.5823    -0.8130     0.0018    -0.8130     0.5823    -0.0006     0.0035   131.1601
   14.0681   250.0968    77.0213    -0.0010    -0.0023    -1.0000     0.5820     0.8132    -0.0025     0.8132    -0.5820     0.0006     0.0009   128.2482
   14.0676   250.0957    76.5217    -0.0009    -0.0022    -1.0000    -0.5789    -0.8154     0.0023    -0.8154     0.5789    -0.0005     0.0003   125.3712
   14.0672   250.0946    76.0221    -0.0009    -0.0022    -1.0000     0.5357     0.8444    -0.0024     0.8444    -0.5357     0.0004     0.0001   124.4950
   14.0667   250.0935    75.5225    -0.0009    -0.0022    -1.0000    -0.1510    -0.9885     0.0023    -0.9885     0.1510     0.0006     0.0000   123.7829
   14.0663   250.0924    75.0230    -0.0009    -0.0022    -1.0000    -0.2510     0.9680    -0.0019     0.9680     0.2510    -0.0014     0.0001   123.0729
   14.0658   250.0913    74.5234    -0.0009    -0.0023    -1.0000     0.2991    -0.9542     0.0019    -0.9542    -0.2991     0.0015     0.0003   123.3749
   14.0654   250.0898    74.0238    -0.0003    -0.0042    -1.0000     0.3059    -0.9520     0.0039    -0.9521    -0.3059     0.0016     0.0079   124.9809
   14.0655   250.0872    73.5242     0.0002    -0.0056    -1.0000    -0.3102     0.9507    -0.0053     0.9507     0.3101    -0.0016     0.0021   126.5971
   14.0655   250.0845    73.0247     0.0000    -0.0052    -1.0000     0.3726    -0.9280     0.0048    -0.9280    -0.3726     0.0019     0.0005   128.3333
   14.0655   250.0819    72.5251     0.0001    -0.0053    -1.0000    -0.9408    -0.3390     0.0018    -0.3390     0.9408    -0.0050     0.0001   132.1272
   14.0656   250.0793    72.0255     0.0001    -0.0052    -1.0000     0.4376     0.8991    -0.0046     0.8992    -0.4376     0.0024     0.0008   135.9748
   14.0656   250.0766    71.5259    -0.0001    -0.0057    -1.0000    -0.4073    -0.9133     0.0052    -0.9133     0.4073    -0.0022     0.0029   139.8754
   14.0672   250.0775    71.0264     0.0101     0.0175    -0.9998     0.4050     0.9141     0.0201     0.9143    -0.4051     0.0022     0.1043   145.2557
   14.0753   250.0931    70.5271     0.0179     0.0349    -0.9992    -0.4047    -0.9136    -0.0391    -0.9143     0.4050    -0.0022     0.0279   151.3131
   14.0834   250.1087    70.0279     0.0158     0.0302    -0.9994     0.4041     0.9141     0.0340     0.9146    -0.4044     0.0022     0.0075   157.3166
   14.0916   250.1243    69.5286     0.0164     0.0315    -0.9994    -0.3956    -0.9177    -0.0354    -0.9183     0.3960    -0.0026     0.0020   164.3621
   14.0997   250.1399    69.0293     0.0162     0.0312    -0.9994     0.2775     0.9601     0.0344     0.9606    -0.2778     0.0069     0.0006   172.4392
   14.1078   250.1555    68.5301     0.0163     0.0312    -0.9994     0.5434    -0.8393    -0.0174    -0.8393    -0.5428    -0.0306     0.0003   180.8168
   14.1155   250.1713    68.0308     0.0140     0.0325    -0.9994    -0.8600     0.5103     0.0045     0.5101     0.8594     0.0351     0.0106   189.3985
   14.1219   250.1879    67.5315     0.0124     0.0335    -0.9994     0.8435    -0.5370    -0.0075    -0.5369    -0.8429    -0.0349     0.0028   198.1779
   14.1283   250.2046    67.0323     0.0129     0.0333    -0.9994    -0.5709     0.8208     0.0200     0.8209     0.5703     0.0295     0.0009   207.1472
   14.1346   250.2212    66.5330     0.0126     0.0331    -0.9994    -0.3137    -0.9489    -0.0354    -0.9494     0.3140    -0.0016     0.0014   216.3693
   14.1410   250.2378    66.0337     0.0131     0.0339    -0.9993     0.4411     0.8967     0.0362     0.8974    -0.4413    -0.0032     0.0050   226.0331
   14.1473   250.2544    65.5345     0.0115     0.0309    -0.9995    -0.4501    -0.8924    -0.0327    -0.8929     0.4503     0.0036     0.0187   236.0649
   14.1537   250.2710    65.0352     0.0173     0.0423    -0.9990     0.4506     0.8916     0.0455     0.8926    -0.4509    -0.0036     0.0698   246.6836
   14.1601   250.2877    64.5359    -0.0042    -0.0003    -1.0000    -0.4509    -0.8925     0.0022    -0.8925     0.4510     0.0036     0.2614   256.4488
   14.1491   250.2699    64.0369    -0.0281    -0.0475    -0.9985     0.4500     0.8913    -0.0551     0.8926    -0.4509    -0.0036     0.0491   267.3228
   14.1367   250.2494    63.5379    -0.0240    -0.0395    -0.9989    -0.4497    -0.8920     0.0461    -0.8928     0.4504     0.0037     0.0133   278.2008
   14.1242   250.2288    63.0389    -0.0251    -0.0416    -0.9988     0.4431     0.8952    -0.0484     0.8961    -0.4437    -0.0040     0.0041   289.4225
   14.1118   250.2082    62.5399    -0.0250    -0.0414    -0.9988    -0.4143    -0.9089     0.0480    -0.9098     0.4150     0.0055     0.0031   300.3237
   14.0993   250.1876    62.0409    -0.0244    -0.0402    -0.9989     0.3999     0.9154    -0.0466     0.9162    -0.4006    -0.0063     0.0083   310.6469
   14.0869   250.1670    61.5419    -0.0266    -0.0451    -0.9986    -0.3983    -0.9158     0.0520    -0.9169     0.3991     0.0064     0.0300   321.0832
   14.0745   250.1464    61.0429    -0.0185    -0.0264    -0.9995     0.3986     0.9166    -0.0316     0.9169    -0.3990    -0.0064     0.1118   331.2922
   14.0694   250.1428    60.5435    -0.0047     0.0051    -1.0000     0.3990     0.9170     0.0028     0.9169    -0.3990    -0.0064     0.0261   341.8336
   14.0678   250.1470    60.0440    -0.0028     0.0095    -1.0000    -0.3988    -0.9170    -0.0076    -0.9170     0.3988     0.0064     0.0070   352.6688
   14.0662   250.1513    59.5444    -0.0034     0.0083    -1.0000     0.3962     0.9181     0.0063     0.9181    -0.3962    -0.0064     0.0019   363.6309
   14.0645   250.1556    59.0448    -0.0032     0.0086    -1.0000    -0.3552    -0.9348    -0.0069    -0.9348     0.3551     0.0061     0.0004   374.7669
   14.0629   250.1599    58.5453    -0.0033     0.0085    -1.0000    -0.9461    -0.3239     0.0003    -0.3239     0.9461     0.0091     0.0001   385.5299
   14.0613   250.1642    58.0457    -0.0032     0.0087    -1.0000     0.7116     0.7026     0.0038     0.7026    -0.7115    -0.0084     0.0008   393.9672
   14.0597   250.1684    57.5462    -0.0036     0.0082    -1.0000    -0.7009    -0.7133    -0.0034    -0.7133     0.7008     0.0083     0.0031   401.9256
   14.0581   250.1727    57.0466    -0.0021     0.0097    -1.0000     0.7001     0.7140     0.0055     0.7140    -0.7001    -0.0083     0.0115   409.9674
   14.0564   250.1770    56.5470    -0.0076     0.0042    -1.0000    -0.7001    -0.7141     0.0023    -0.7141     0.7000     0.0083     0.0429   418.0661
   14.0548   250.1813    56.0475     0.0129     0.0250    -0.9996     0.7000     0.7137     0.0269     0.7141    -0.7000    -0.0083     0.1601   425.9468
   14.0699   250.2026    55.5487     0.0369     0.0495    -0.9981    -0.6991    -0.7124    -0.0611    -0.7141     0.7000     0.0083     0.0229   434.2295
   14.0872   250.2261    55.0499     0.0339     0.0465    -0.9983     0.6993     0.7126     0.0569     0.7140    -0.7001    -0.0083     0.0062   441.5987
   14.1044   250.2497    54.5512     0.0347     0.0473    -0.9983    -0.6996    -0.7122    -0.0580    -0.7137     0.7004     0.0083     0.0016   449.1269
   14.1217   250.2732    54.0525     0.0345     0.0470    -0.9983     0.7042     0.7076     0.0577     0.7091    -0.7050    -0.0087     0.0004   455.7506
   14.1390   250.2967    53.5537     0.0346     0.0471    -0.9983    -0.1495     0.9879     0.0415     0.9882     0.1478     0.0412     0.0000   461.3092
   14.1562   250.3202    53.0550     0.0345     0.0470    -0.9983    -0.6319    -0.7728    -0.0583    -0.7743     0.6329     0.0031     0.0004   465.8740
   14.1735   250.3438    52.5563     0.0347     0.0473    -0.9983     0.6363     0.7692     0.0586     0.7707    -0.6372    -0.0034     0.0018   469.2211
