Legend
======
Order:       curve order
Px,Py,Pz:    coordinates of point P on the centerline
Tx,Ty,Tz:    coordinates of the direction of the Tangent vector to point P
Nx,Ny,Nz:    coordinates of the direction of the Normal vector to point P
BNx,BNy,BNz: coordinates of the direction of the Binormal vector to point P
Dfit:        diameter of the best fit circle in point P
Dmin:        diameter of the inscribing circle in point P
Dmax:        diameter of the subscribing circle in point P
C:           curvature in point P
Dh:          hydraulic diameter in point P
Xh:          hydraulic ratio in point P
Scf:         distance of circumference in point P
Area:        sectional area in point P
E:           ellipticity in point P


Order: Cubic

[Main Branch Set] Branch Segment 1:


        Px         Py         Pz         Tx         Ty         Tz         Nx         Ny         Nz        BNx        BNy        BNz          C       Area
    6.0516     6.1533    59.8138    -0.0344     0.0007    -0.9994    -0.9989     0.0320     0.0344     0.0320     0.9995    -0.0004     0.0036   112.6212
    6.0342     6.1537    59.3142    -0.0351     0.0007    -0.9994     0.9837    -0.1765    -0.0347    -0.1764    -0.9843     0.0055     0.0010   112.6238
    6.0167     6.1540    58.8146    -0.0349     0.0008    -0.9994    -0.3703     0.9288     0.0137     0.9283     0.3706    -0.0321     0.0006   112.6230
    5.9993     6.1543    58.3150    -0.0350    -0.0001    -0.9994     0.0022    -1.0000     0.0000    -0.9994    -0.0022     0.0350     0.0042   112.6232
    5.9818     6.1540    57.8154    -0.0348    -0.0009    -0.9994     0.4603     0.8876    -0.0168     0.8871    -0.4606    -0.0305     0.0013   112.6227
    5.9644     6.1536    57.3158    -0.0352    -0.0007    -0.9994    -0.9887    -0.1459     0.0350    -0.1459     0.9893     0.0045     0.0024   112.6244
    5.9469     6.1532    56.8162    -0.0336    -0.0007    -0.9994     0.9990     0.0294    -0.0336     0.0294    -0.9996    -0.0003     0.0089   112.6181
    5.9295     6.1529    56.3166    -0.0397    -0.0008    -0.9992    -0.9990    -0.0209     0.0397    -0.0209     0.9998     0.0000     0.0333   112.6432
    5.9120     6.1525    55.8170    -0.0170    -0.0003    -0.9999     0.9996     0.0203    -0.0170     0.0203    -0.9998     0.0000     0.1241   112.5707
    5.9161     6.1526    55.3174     0.0272     0.0006    -0.9996     0.9994     0.0203     0.0272     0.0203    -0.9998     0.0000     0.0531   112.5962
    5.9335     6.1530    54.8178     0.0370     0.0007    -0.9993    -0.9991    -0.0211    -0.0370    -0.0211     0.9998    -0.0000     0.0142   112.6314
    5.9510     6.1533    54.3182     0.0343     0.0007    -0.9994     0.9989     0.0323     0.0344     0.0323    -0.9995     0.0004     0.0038   112.6209
    5.9684     6.1537    53.8185     0.0350     0.0007    -0.9994    -0.9818    -0.1868    -0.0346    -0.1867     0.9824    -0.0059     0.0010   112.6236
    5.9858     6.1540    53.3189     0.0349     0.0008    -0.9994     0.3135     0.9495     0.0117     0.9489    -0.3137     0.0328     0.0007   112.6229
    6.0033     6.1543    52.8193     0.0350    -0.0001    -0.9994     0.0485    -0.9988     0.0018    -0.9982    -0.0485    -0.0349     0.0043   112.6232
    6.0208     6.1539    52.3197     0.0348    -0.0009    -0.9994    -0.4821     0.8760    -0.0176     0.8754     0.4824     0.0301     0.0013   112.6229
    6.0382     6.1536    51.8201     0.0353    -0.0007    -0.9994     0.9881    -0.1499     0.0350    -0.1498    -0.9887    -0.0046     0.0024   112.6245
    6.0557     6.1532    51.3205     0.0337    -0.0007    -0.9994    -0.9990     0.0301    -0.0337     0.0301     0.9995     0.0003     0.0087   112.6183
    6.0732     6.1529    50.8209     0.0396    -0.0008    -0.9992     0.9990    -0.0214     0.0396    -0.0214    -0.9998    -0.0000     0.0326   112.6430
    6.0906     6.1525    50.3213     0.0174    -0.0004    -0.9998    -0.9996     0.0208    -0.0174     0.0208     0.9998    -0.0000     0.1216   112.5715
    6.0869     6.1526    49.8217    -0.0269     0.0006    -0.9996    -0.9994     0.0207     0.0269     0.0208     0.9998    -0.0000     0.0558   112.5951
    6.0694     6.1529    49.3221    -0.0371     0.0008    -0.9993     0.9991    -0.0216    -0.0371    -0.0216    -0.9998     0.0000     0.0150   112.6320
    6.0520     6.1533    48.8225    -0.0344     0.0007    -0.9994    -0.9989     0.0328     0.0344     0.0329     0.9995    -0.0004     0.0040   112.6209
    6.0345     6.1537    48.3229    -0.0351     0.0007    -0.9994     0.9816    -0.1879    -0.0346    -0.1878    -0.9822     0.0059     0.0011   112.6238
    6.0170     6.1540    47.8233    -0.0349     0.0008    -0.9994    -0.3567     0.9341     0.0132     0.9336     0.3570    -0.0323     0.0007   112.6230
    5.9996     6.1543    47.3237    -0.0350    -0.0001    -0.9994     0.0063    -1.0000    -0.0001    -0.9994    -0.0063     0.0350     0.0043   112.6232
    5.9821     6.1540    46.8241    -0.0348    -0.0009    -0.9994     0.4326     0.9015    -0.0159     0.9009    -0.4328    -0.0310     0.0013   112.6227
    5.9647     6.1536    46.3245    -0.0352    -0.0007    -0.9994    -0.9873    -0.1549     0.0349    -0.1548     0.9879     0.0048     0.0023   112.6244
    5.9472     6.1532    45.8249    -0.0337    -0.0007    -0.9994     0.9990     0.0300    -0.0337     0.0300    -0.9995    -0.0003     0.0085   112.6183
    5.9298     6.1529    45.3253    -0.0395    -0.0008    -0.9992    -0.9990    -0.0210     0.0395    -0.0210     0.9998     0.0000     0.0318   112.6423
    5.9123     6.1525    44.8257    -0.0178    -0.0004    -0.9998     0.9996     0.0203    -0.0178     0.0203    -0.9998     0.0000     0.1188   112.5722
    5.9158     6.1526    44.3261     0.0265     0.0005    -0.9996     0.9994     0.0203     0.0265     0.0203    -0.9998     0.0000     0.0584   112.5939
    5.9332     6.1530    43.8265     0.0372     0.0008    -0.9993    -0.9991    -0.0212    -0.0372    -0.0212     0.9998    -0.0000     0.0157   112.6322
    5.9506     6.1533    43.3269     0.0343     0.0007    -0.9994     0.9989     0.0330     0.0343     0.0330    -0.9995     0.0004     0.0042   112.6207
    5.9681     6.1537    42.8273     0.0351     0.0007    -0.9994    -0.9798    -0.1970    -0.0345    -0.1969     0.9804    -0.0062     0.0011   112.6237
    5.9855     6.1540    42.3277     0.0348     0.0008    -0.9994     0.3023     0.9531     0.0113     0.9526    -0.3025     0.0330     0.0008   112.6229
    6.0030     6.1543    41.8281     0.0350    -0.0001    -0.9994     0.0446    -0.9990     0.0017    -0.9984    -0.0446    -0.0349     0.0044   112.6232
    6.0205     6.1540    41.3285     0.0349    -0.0009    -0.9994    -0.4561     0.8898    -0.0167     0.8892     0.4564     0.0306     0.0013   112.6229
    6.0379     6.1536    40.8289     0.0353    -0.0007    -0.9994     0.9866    -0.1591     0.0349    -0.1591    -0.9873    -0.0049     0.0023   112.6245
    6.0554     6.1532    40.3292     0.0337    -0.0007    -0.9994    -0.9990     0.0308    -0.0337     0.0308     0.9995     0.0003     0.0083   112.6185
    6.0729     6.1529    39.8296     0.0394    -0.0008    -0.9992     0.9990    -0.0214     0.0394    -0.0214    -0.9998    -0.0000     0.0311   112.6420
    6.0903     6.1525    39.3300     0.0182    -0.0004    -0.9998    -0.9996     0.0208    -0.0182     0.0208     0.9998    -0.0000     0.1162   112.5730
    6.0872     6.1526    38.8304    -0.0261     0.0005    -0.9997    -0.9994     0.0208     0.0261     0.0208     0.9998    -0.0000     0.0612   112.5928
    6.0697     6.1529    38.3308    -0.0373     0.0008    -0.9993     0.9991    -0.0216    -0.0373    -0.0216    -0.9998     0.0000     0.0164   112.6328
    6.0523     6.1533    37.8312    -0.0343     0.0007    -0.9994    -0.9988     0.0336     0.0343     0.0336     0.9994    -0.0004     0.0044   112.6207
    6.0348     6.1537    37.3316    -0.0351     0.0007    -0.9994     0.9797    -0.1973    -0.0346    -0.1972    -0.9804     0.0062     0.0012   112.6239
    6.0173     6.1540    36.8320    -0.0349     0.0008    -0.9994    -0.3468     0.9379     0.0129     0.9373     0.3470    -0.0324     0.0008   112.6230
    5.9999     6.1543    36.3324    -0.0350    -0.0001    -0.9994     0.0101    -0.9999    -0.0003    -0.9993    -0.0101     0.0350     0.0044   112.6232
    5.9824     6.1540    35.8328    -0.0348    -0.0009    -0.9994     0.4049     0.9142    -0.0149     0.9137    -0.4052    -0.0315     0.0013   112.6227
    5.9650     6.1536    35.3332    -0.0352    -0.0007    -0.9994    -0.9857    -0.1647     0.0348    -0.1646     0.9863     0.0051     0.0022   112.6243
    5.9475     6.1533    34.8336    -0.0337    -0.0007    -0.9994     0.9990     0.0307    -0.0337     0.0307    -0.9995    -0.0003     0.0081   112.6185
    5.9301     6.1529    34.3340    -0.0393    -0.0008    -0.9992    -0.9990    -0.0210     0.0393    -0.0210     0.9998     0.0000     0.0304   112.6414
    5.9126     6.1525    33.8344    -0.0185    -0.0004    -0.9998     0.9996     0.0203    -0.0185     0.0203    -0.9998     0.0000     0.1134   112.5738
    5.9154     6.1526    33.3348     0.0257     0.0005    -0.9997     0.9995     0.0203     0.0257     0.0203    -0.9998     0.0000     0.0638   112.5916
    5.9329     6.1530    32.8352     0.0374     0.0008    -0.9993    -0.9991    -0.0212    -0.0374    -0.0212     0.9998    -0.0000     0.0171   112.6331
    5.9503     6.1533    32.3356     0.0342     0.0007    -0.9994     0.9988     0.0337     0.0342     0.0337    -0.9994     0.0005     0.0046   112.6205
    5.9678     6.1537    31.8360     0.0351     0.0007    -0.9994    -0.9781    -0.2054    -0.0345    -0.2053     0.9787    -0.0065     0.0012   112.6238
    5.9852     6.1540    31.3364     0.0348     0.0008    -0.9994     0.2939     0.9558     0.0110     0.9552    -0.2941     0.0331     0.0009   112.6228
    6.0027     6.1543    30.8368     0.0350    -0.0001    -0.9994     0.0408    -0.9992     0.0015    -0.9986    -0.0409    -0.0349     0.0045   112.6232
    6.0201     6.1540    30.3372     0.0349    -0.0009    -0.9994    -0.4303     0.9025    -0.0158     0.9020     0.4306     0.0311     0.0013   112.6229
    6.0376     6.1536    29.8376     0.0352    -0.0007    -0.9994     0.9850    -0.1692     0.0349    -0.1691    -0.9856    -0.0053     0.0022   112.6244
    6.0551     6.1532    29.3380     0.0338    -0.0007    -0.9994    -0.9989     0.0315    -0.0338     0.0315     0.9995     0.0004     0.0080   112.6188
    6.0725     6.1529    28.8384     0.0392    -0.0008    -0.9992     0.9990    -0.0215     0.0392    -0.0215    -0.9998    -0.0000     0.0297   112.6411
    6.0900     6.1525    28.3388     0.0189    -0.0004    -0.9998    -0.9996     0.0208    -0.0189     0.0208     0.9998    -0.0000     0.1109   112.5746
    6.0875     6.1526    27.8392    -0.0253     0.0005    -0.9997    -0.9995     0.0208     0.0253     0.0208     0.9998    -0.0000     0.0665   112.5906
    6.0700     6.1529    27.3396    -0.0375     0.0008    -0.9993     0.9991    -0.0217    -0.0375    -0.0217    -0.9998     0.0000     0.0178   112.6337
    6.0526     6.1533    26.8399    -0.0342     0.0007    -0.9994    -0.9988     0.0342     0.0343     0.0342     0.9994    -0.0005     0.0048   112.6205
    6.0351     6.1536    26.3403    -0.0351     0.0007    -0.9994     0.9781    -0.2050    -0.0345    -0.2049    -0.9788     0.0065     0.0013   112.6239
    6.0176     6.1540    25.8407    -0.0349     0.0009    -0.9994    -0.3392     0.9406     0.0126     0.9401     0.3394    -0.0325     0.0010   112.6230
    6.0002     6.1543    25.3411    -0.0350    -0.0001    -0.9994     0.0138    -0.9999    -0.0004    -0.9993    -0.0138     0.0349     0.0045   112.6232
    5.9827     6.1540    24.8415    -0.0348    -0.0009    -0.9994     0.3775     0.9259    -0.0140     0.9253    -0.3778    -0.0319     0.0013   112.6227
    5.9653     6.1536    24.3419    -0.0352    -0.0007    -0.9994    -0.9839    -0.1754     0.0348    -0.1753     0.9845     0.0055     0.0021   112.6242
    5.9478     6.1533    23.8423    -0.0338    -0.0007    -0.9994     0.9989     0.0315    -0.0338     0.0315    -0.9995    -0.0004     0.0078   112.6187
    5.9304     6.1529    23.3427    -0.0391    -0.0008    -0.9992    -0.9990    -0.0211     0.0391    -0.0211     0.9998     0.0000     0.0290   112.6405
    5.9129     6.1526    22.8431    -0.0193    -0.0004    -0.9998     0.9996     0.0203    -0.0193     0.0203    -0.9998     0.0000     0.1081   112.5754
    5.9151     6.1526    22.3435     0.0249     0.0005    -0.9997     0.9995     0.0203     0.0249     0.0204    -0.9998     0.0000     0.0691   112.5894
    5.9326     6.1530    21.8439     0.0376     0.0008    -0.9993    -0.9991    -0.0213    -0.0376    -0.0213     0.9998    -0.0000     0.0185   112.6340
    5.9500     6.1533    21.3443     0.0342     0.0007    -0.9994     0.9988     0.0342     0.0342     0.0342    -0.9994     0.0005     0.0050   112.6203
    5.9675     6.1537    20.8447     0.0351     0.0007    -0.9994    -0.9766    -0.2125    -0.0344    -0.2124     0.9772    -0.0068     0.0013   112.6238
    5.9849     6.1540    20.3451     0.0348     0.0008    -0.9994     0.2873     0.9578     0.0108     0.9572    -0.2876     0.0331     0.0010   112.6228
    6.0024     6.1543    19.8455     0.0350    -0.0001    -0.9994     0.0373    -0.9993     0.0014    -0.9987    -0.0373    -0.0349     0.0046   112.6232
    6.0198     6.1540    19.3459     0.0349    -0.0009    -0.9994    -0.4046     0.9144    -0.0149     0.9138     0.4049     0.0315     0.0014   112.6229
    6.0373     6.1536    18.8463     0.0352    -0.0007    -0.9994     0.9830    -0.1803     0.0348    -0.1802    -0.9836    -0.0057     0.0021   112.6244
    6.0548     6.1532    18.3467     0.0338    -0.0007    -0.9994    -0.9989     0.0324    -0.0339     0.0324     0.9995     0.0004     0.0076   112.6190
    6.0722     6.1529    17.8471     0.0390    -0.0008    -0.9992     0.9990    -0.0215     0.0390    -0.0215    -0.9998    -0.0000     0.0283   112.6402
    6.0897     6.1525    17.3475     0.0197    -0.0004    -0.9998    -0.9996     0.0208    -0.0197     0.0208     0.9998    -0.0000     0.1055   112.5763
    6.0878     6.1526    16.8479    -0.0246     0.0005    -0.9997    -0.9995     0.0208     0.0246     0.0208     0.9998    -0.0000     0.0719   112.5884
    6.0703     6.1529    16.3483    -0.0377     0.0008    -0.9993     0.9991    -0.0217    -0.0377    -0.0217    -0.9998     0.0000     0.0193   112.6346
    6.0529     6.1533    15.8487    -0.0342     0.0007    -0.9994    -0.9988     0.0347     0.0342     0.0347     0.9994    -0.0005     0.0052   112.6203
    6.0354     6.1536    15.3491    -0.0351     0.0007    -0.9994     0.9767    -0.2116    -0.0345    -0.2115    -0.9774     0.0068     0.0014   112.6240
    6.0179     6.1540    14.8495    -0.0349     0.0009    -0.9994    -0.3332     0.9428     0.0124     0.9422     0.3334    -0.0326     0.0011   112.6230
    6.0005     6.1543    14.3499    -0.0350    -0.0000    -0.9994     0.0173    -0.9999    -0.0006    -0.9992    -0.0173     0.0349     0.0046   112.6232
    5.9830     6.1540    13.8503    -0.0348    -0.0009    -0.9994     0.3504     0.9365    -0.0130     0.9359    -0.3507    -0.0323     0.0013   112.6227
    5.9656     6.1536    13.3506    -0.0352    -0.0007    -0.9994    -0.9817    -0.1872     0.0347    -0.1871     0.9823     0.0059     0.0020   112.6242
    5.9481     6.1533    12.8510    -0.0338    -0.0007    -0.9994     0.9989     0.0324    -0.0338     0.0324    -0.9995    -0.0004     0.0074   112.6189
    5.9307     6.1529    12.3514    -0.0389    -0.0008    -0.9992    -0.9990    -0.0211     0.0389    -0.0211     0.9998     0.0000     0.0275   112.6396
    5.9132     6.1526    11.8518    -0.0201    -0.0004    -0.9998     0.9996     0.0203    -0.0201     0.0203    -0.9998     0.0000     0.1027   112.5771
    5.9148     6.1526    11.3522     0.0242     0.0005    -0.9997     0.9995     0.0205     0.0242     0.0205    -0.9998     0.0000     0.0745   112.5873
    5.9323     6.1529    10.8526     0.0378     0.0008    -0.9993    -0.9990    -0.0234    -0.0378    -0.0234     0.9997    -0.0001     0.0200   112.6348
    5.9497     6.1533    10.3530     0.0341     0.0007    -0.9994     0.9975     0.0625     0.0341     0.0625    -0.9980     0.0014     0.0055   112.6201
    5.9672     6.1537     9.8534     0.0350     0.0006    -0.9994    -0.8996    -0.4355    -0.0318    -0.4352     0.9002    -0.0147     0.0021   112.6236
    5.9846     6.1540     9.3538     0.0351     0.0012    -0.9994     0.5191     0.8545     0.0192     0.8540    -0.5194     0.0294     0.0038   112.6238
    6.0020     6.1543     8.8542     0.0338    -0.0016    -0.9994    -0.4409    -0.8974    -0.0135    -0.8969     0.4411    -0.0310     0.0160   112.6190
    6.0185     6.1524     8.3546     0.0329    -0.0045    -0.9994     0.7764     0.6299     0.0227     0.6294    -0.7767     0.0242     0.0041   112.6164
    6.0349     6.1505     7.8549     0.0322    -0.0029    -0.9995    -0.8267     0.5619    -0.0283     0.5617     0.8272     0.0157     0.0070   112.6133
    6.0514     6.1486     7.3553     0.0357    -0.0065    -0.9993     0.7357    -0.6766     0.0307    -0.6763    -0.7363    -0.0194     0.0270   112.6287
    6.0678     6.1468     6.8557     0.0222     0.0063    -0.9997    -0.7294     0.6840    -0.0119     0.6837     0.7295     0.0198     0.1025   112.5844
    6.0843     6.1449     6.3560     0.0720    -0.0405    -0.9966     0.7257    -0.6833     0.0802    -0.6842    -0.7290    -0.0198     0.3674   112.9403
    6.1736     6.0736     5.8949     0.3562    -0.3104    -0.8814     0.6364    -0.6100     0.4720    -0.6842    -0.7291    -0.0198     1.4550   127.7065
    6.4145     5.8578     5.5137     0.5112    -0.4602    -0.7259    -0.5209     0.5059    -0.6876     0.6836     0.7296     0.0189     0.3701   152.3666
    6.6555     5.6420     5.1325     0.4737    -0.4233    -0.7722     0.5662    -0.5252     0.6353    -0.6745    -0.7382    -0.0091     0.1014   143.8198
    6.8964     5.4262     4.7513     0.4842    -0.4351    -0.7591    -0.7362     0.2663    -0.6222     0.4729     0.8601    -0.1914     0.0200   137.5837
    7.1374     5.2104     4.3702     0.4812    -0.4261    -0.7661     0.0824     0.8920    -0.4444     0.8727     0.1507     0.4644     0.0344   128.9718
    7.3783     4.9946     3.9890     0.4826    -0.4503    -0.7512     0.0099    -0.8548     0.5188    -0.8758    -0.2578    -0.4081     0.1479   118.4979
    7.6194     4.7564     3.6222     0.4826    -0.4986    -0.7201    -0.0074    -0.8244     0.5659    -0.8758    -0.2678    -0.4015     0.0823   106.6535
    7.8606     4.5023     3.2656     0.4824    -0.5110    -0.7115     0.0147     0.8168    -0.5767     0.8758     0.2678     0.4015     0.0221    94.8542
    8.1017     4.2482     2.9090     0.4825    -0.5077    -0.7138    -0.0127    -0.8189     0.5738    -0.8758    -0.2678    -0.4015     0.0059    82.9855
    8.3429     3.9940     2.5524     0.4825    -0.5086    -0.7132     0.0132     0.8183    -0.5746     0.8758     0.2678     0.4015     0.0015    71.0088
    8.5841     3.7399     2.1958     0.4825    -0.5083    -0.7134     0.0131     0.8185    -0.5743     0.8758     0.2678     0.4015     0.0000    59.1698
    8.8253     3.4857     1.8393     0.4825    -0.5086    -0.7132    -0.0132    -0.8183     0.5746    -0.8758    -0.2678    -0.4015        n/a    47.6076

